experiment_id,run_status,seed,method_family,method_variant,selector_solver,selector_feature_method,selector_preconditioner,adam_selection_mode,training_optimizer,reference_composition,included_references,safe_geometry,safe_training_constraint_mode,safe_epsilon_multiplier,safe_cost_gamma,kl_regularization_lambda,learning_rate,weight_decay,sgd_momentum,selection_method_raw,summary_path,target_medqa_accuracy,base_target_medqa_accuracy,medqa_gain,ood_mcq_ood_accuracy,base_ood_mcq_ood_accuracy,ood_mcq_ood_accuracy_delta,bbq_score,bbq_base_score,bbq_score_delta,bbq_heldout_kl,truthfulqa_score,truthfulqa_base_score,truthfulqa_score_delta,truthfulqa_heldout_kl,mmlu_non_medical_score,mmlu_non_medical_base_score,mmlu_non_medical_score_delta,mmlu_non_medical_heldout_kl,ifeval_score,ifeval_base_score,ifeval_score_delta,mean_reference_score_delta,included_reference_score_delta,mean_reference_kl,worst_reference_kl,realized_heldout_kl,reference_performance_degradation,instruction_performance_degradation,safe_epsilon,safe_rho,safe_reference_curvature_q0,safe_effective_cost_c,safe_approximation_error,safe_approximation_error_squared,safe_selected_reference_budget_gap,safe_selected_epsilon_budget_gap,safe_trace_max_reference_budget_ratio,safe_trace_max_norm_budget_ratio,safe_trace_final_approximation_error,selected_predicted_fisher_cost,selected_predicted_norm_cost,trained_lora_fisher_cost,max_incremental_reference_budget_ratio,max_cumulative_reference_budget_ratio,max_incremental_norm_budget_ratio,max_cumulative_norm_budget_ratio,trajectory_spearman_predicted_fisher_vs_realized_kl,trajectory_spearman_realized_kl_vs_medqa_accuracy,trajectory_spearman_realized_kl_vs_reference_degradation,estimated_selection_flops,estimated_sft_flops,estimated_kl_regularization_flops,estimated_trajectory_diagnostic_flops,estimated_trajectory_generation_flops,estimated_extra_eval_kl_flops,estimated_total_flops,estimated_total_flops_including_selection,train_wallclock_seconds,completed_steps,safe_selected_reference_budget_satisfied,safe_selected_epsilon_budget_satisfied,safe_trace_all_reference_budget_satisfied,safe_trace_all_norm_budget_satisfied,all_incremental_reference_constraints_satisfied,all_incremental_norm_constraints_satisfied,all_cumulative_reference_constraints_satisfied,all_cumulative_norm_constraints_satisfied,flops_accounting_complete
setting_2_medqa_medmcqa_reference_coverage_gamma_v1,complete,42,SAFE,SAFE-(B_K),constrained_greedy,low_rank,adam,post_projection,adamw,B_K,"bbq,mmlu_non_medical",reference,none,1.0,0.1,0.0,0.0002,0.0,,safe_low_rank_adam_reference_constrained_greedy_eta0.0002_metricFplusAlpha_swaps1_feastol1e-06_gamma0.1_epsm1_caln64_calseed42,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_hard_constrained_precondadam_refB_K_gamma0.1_epsm1/training_runs/safe_low_rank_adam_reference_constrained_greedy_eta0.0002_metricFplusAlpha_swaps1_feastol1e-06_gamma0.1_epsm1_caln64_calseed42_pct25.6_seed42/summary.json,0.44921875,0.4140625,0.03515625,0.53515625,0.5,0.03515625,0.5511811023622047,0.5826771653543307,-0.03149606299212593,10.624001225148598,0.16308079962336394,0.24156189185351593,-0.07848109223015198,1.9017893568287672,0.578125,0.53515625,0.04296875,12.878738686442375,0.5416666666666666,0.5234375,0.01822916666666663,-0.02233613507409264,0.005736343503937036,8.46817642280658,12.878738686442375,4.862291985867071,0.10799422233370748,-0.050000000000000044,0.20908150634765627,0.571284193741753,261.36712646484375,0.571284193741753,1.640786662538278,2.692180871963501,0.013480980145408994,0.019311336921069698,0.9999684580362206,0.11799150424884067,1.640786662538278,0.557803213596344,0.002546201227232814,0.0005715984152629972,4.823661611975735e-05,0.0010005500266324298,16.5849092643649,439.06015563800463,1.0,,0.9999999999999998,1.2194647633115659e+17,958080512409600.0,0.0,1762785012203520.0,2299504493592576.0,1874263187226624.0,3.935634737600922e+16,1.6130282370716582e+17,237.3347859121859,18.0,True,True,True,True,True,False,True,False,True
setting_2_medqa_medmcqa_reference_coverage_gamma_v1,complete,42,SAFE,SAFE-(B_K),constrained_greedy,low_rank,adam,post_projection,adamw,B_K,"bbq,mmlu_non_medical",reference,none,1.0,1.0,0.0,0.0002,0.0,,safe_low_rank_adam_reference_constrained_greedy_eta0.0002_metricFplusAlpha_swaps1_feastol1e-06_gamma1_epsm1_caln64_calseed42,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_hard_constrained_precondadam_refB_K_gamma1_epsm1/training_runs/safe_low_rank_adam_reference_constrained_greedy_eta0.0002_metricFplusAlpha_swaps1_feastol1e-06_gamma1_epsm1_caln64_calseed42_pct25.6_seed42/summary.json,0.421875,0.4140625,0.0078125,0.4921875,0.5,-0.0078125,0.5275590551181102,0.5826771653543307,-0.055118110236220486,11.968696771957116,0.1900952111364154,0.24156189185351593,-0.05146668071710053,2.1268437825422644,0.5390625,0.53515625,0.00390625,13.699721445639929,0.5364583333333334,0.5234375,0.01302083333333337,-0.03422618031777367,-0.025605930118110243,9.26508733337977,13.699721445639929,5.337437779295678,0.10095640720765708,-0.09999999999999998,0.20908150634765627,5.712841937417529,261.36712646484375,5.712841937417529,3.9985625545239887,15.988502502441406,0.9128794168181642,0.0025613111252970264,0.8480423335322987,0.8881575093704519,3.9985625545239887,4.799962520599365,0.019296227023005486,0.0011298512108623981,3.803164402570319e-06,0.00019777393165075797,19.80136471533355,1015.2155708052725,0.8725490196078433,-0.5773502691896257,0.0,1.2194647633115659e+17,3551839303532544.0,0.0,4994557534576640.0,3832507489320960.0,1874263187226624.0,4.671488168523366e+16,1.6866135801639027e+17,684.9286770503968,62.0,True,True,True,True,True,False,True,False,True
setting_2_medqa_medmcqa_reference_coverage_gamma_v1,complete,42,SAFE,SAFE-(B_K),constrained_greedy,low_rank,adam,post_projection,adamw,B_K,"bbq,mmlu_non_medical",reference,none,2.0,0.01,0.0,0.0002,0.0,,safe_low_rank_adam_reference_constrained_greedy_eta0.0002_metricFplusAlpha_swaps1_feastol1e-06_gamma0.01_epsm2_caln64_calseed42,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_hard_constrained_precondadam_refB_K_gamma0.01_epsm2/training_runs/safe_low_rank_adam_reference_constrained_greedy_eta0.0002_metricFplusAlpha_swaps1_feastol1e-06_gamma0.01_epsm2_caln64_calseed42_pct25.6_seed42/summary.json,0.41796875,0.4140625,0.00390625,0.50390625,0.5,0.00390625,0.515748031496063,0.5826771653543307,-0.06692913385826771,10.592526007824995,0.17232174537216252,0.24156189185351593,-0.0692401464813534,1.824850723629615,0.5703125,0.53515625,0.03515625,12.613574236631393,0.5390625,0.5234375,0.015625,-0.033671010113207035,-0.015886441929133854,8.343650322695334,12.613574236631393,4.74819042635899,0.21784270718219234,-0.09999999999999998,0.41816301269531253,0.22851367749670118,261.36712646484375,0.22851367749670118,1.628331657078224,2.6514639854431152,0.010771502632885871,0.08587257495897979,0.9998440000319291,0.018074318651980403,1.628331657078224,0.2177421748638153,0.001557577634230256,0.0005087199970148504,0.0001198731183106676,0.002226212463900303,4.1229373684388015,96.5865874375795,0.9999999999999998,,,1.2194647633115659e+17,840450670755840.0,0.0,1468987510169600.0,1533002995728384.0,1874263187226624.0,3.817841853445734e+16,1.6012489486561395e+17,177.39855205267668,16.0,True,True,True,True,True,False,True,False,True
setting_2_medqa_medmcqa_reference_coverage_gamma_v1,complete,42,SAFE,SAFE-(B_K),constrained_greedy,low_rank,adam,post_projection,adamw,B_K,"bbq,mmlu_non_medical",reference,none,2.0,0.1,0.0,0.0002,0.0,,safe_low_rank_adam_reference_constrained_greedy_eta0.0002_metricFplusAlpha_swaps1_feastol1e-06_gamma0.1_epsm2_caln64_calseed42,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_hard_constrained_precondadam_refB_K_gamma0.1_epsm2/training_runs/safe_low_rank_adam_reference_constrained_greedy_eta0.0002_metricFplusAlpha_swaps1_feastol1e-06_gamma0.1_epsm2_caln64_calseed42_pct25.6_seed42/summary.json,0.46875,0.4140625,0.0546875,0.54296875,0.5,0.04296875,0.5551181102362205,0.5826771653543307,-0.027559055118110187,11.794300081848785,0.17104120353183083,0.24156189185351593,-0.0705206883216851,2.1439171409576376,0.59375,0.53515625,0.05859375,13.79285159210364,0.5390625,0.5234375,0.015625,-0.013161997813265094,0.015517347440944906,9.24368960497002,13.79285159210364,5.367576187732173,0.09284270718219234,-0.050000000000000044,0.41816301269531253,2.285136774967012,261.36712646484375,2.285136774967012,3.2896442397222816,10.821759223937988,0.02578432936459496,0.07723704680617124,0.9999956893380084,0.11731561215750609,3.2896442397222816,2.259352445602417,0.010193105787038803,0.0008671118412166834,9.616025742701294e-06,0.00037945730457609084,4.994646107279365,178.92200256047468,1.0,,0.19999999999999996,1.2194647633115659e+17,1981834222632960.0,0.0,2937975020339200.0,3066005991456768.0,1874263187226624.0,4.232179259223245e+16,1.6426826892338906e+17,440.6207893528044,36.0,True,True,True,True,True,False,True,False,True
setting_2_medqa_medmcqa_reference_coverage_gamma_v1,complete,42,SAFE,SAFE-(B_K),constrained_greedy,low_rank,adam,post_projection,adamw,B_K,"bbq,mmlu_non_medical",reference,none,2.0,1.0,0.0,0.0002,0.0,,safe_low_rank_adam_reference_constrained_greedy_eta0.0002_metricFplusAlpha_swaps1_feastol1e-06_gamma1_epsm2_caln64_calseed42,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_hard_constrained_precondadam_refB_K_gamma1_epsm2/training_runs/safe_low_rank_adam_reference_constrained_greedy_eta0.0002_metricFplusAlpha_swaps1_feastol1e-06_gamma1_epsm2_caln64_calseed42_pct25.6_seed42/summary.json,0.44921875,0.4140625,0.03515625,0.5859375,0.5,0.0859375,0.6377952755905512,0.5826771653543307,0.055118110236220486,11.905448205201958,0.16382825194347292,0.24156189185351593,-0.077733639910043,2.1651629403935377,0.58203125,0.53515625,0.046875,14.012510843575,0.5338541666666666,0.5234375,0.01041666666666663,0.008086490108725827,0.05099655511811024,9.361040663056832,14.012510843575,5.414919460521025,0.08038804472752992,-0.0,0.41816301269531253,22.851367749670118,261.36712646484375,22.851367749670118,13.842820801561386,191.62368774414062,14.618772305944532,0.05525851949866087,0.3618580101167327,0.36901592661985594,13.842820801561386,8.232595443725586,0.03217163309454918,0.0011744865914806724,9.574162834200661e-07,5.13967743352092e-05,4.964610000036907,266.27077108105703,0.9509803921568629,-0.7905694150420948,0.051298917604257706,1.2194647633115659e+17,3476107299471360.0,0.0,4994557534576640.0,3832507489320960.0,1874263187226624.0,4.663914968117248e+16,1.685856260123291e+17,687.1549022290856,64.0,True,True,True,True,True,False,True,False,True
setting_2_medqa_medmcqa_reference_coverage_gamma_v1,complete,42,SAFE,SAFE-(B_K),greedy_marginal,low_rank,sgd,none,adamw,B_K,"bbq,mmlu_non_medical",reference,none,0.5,0.01,0.0,0.0002,0.0,,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed42,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_K_gamma0.01_epsm0.5/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed42_pct25.6_seed42/summary.json,0.3984375,0.4140625,-0.015625,0.390625,0.5,-0.109375,0.35826771653543305,0.5826771653543307,-0.22440944881889763,12.128660307155819,0.13560031488602609,0.24156189185351593,-0.10596157696748984,2.2426442281056276,0.5,0.53515625,-0.03515625,14.111951005955538,0.5494791666666666,0.5234375,0.02604166666666663,-0.12184242526212914,-0.1297828494094488,9.494418513738994,14.111951005955538,5.5521459766462735,0.2348344705171147,-0.09999999999999998,0.0021359737396240237,9.847034148103791e-06,431.66180419921875,9.847034148103791e-06,0.03814045049224244,0.0014546939637511969,-0.0007543428941563002,-1.1009417192014365e-06,77.60600067801387,1.4826168790327552,0.03814045049224244,0.000764189928304404,3.382133627383155e-06,0.0012340596877038479,2.2143709455982514,125.32298244761205,190591.9886176264,11110224.795302104,0.9803921568627453,-0.20519567041703082,0.0,1.1295337162683187e+17,3145413652758528.0,0.0,4994557534576640.0,3832507489320960.0,1874263187226624.0,1.3846741863882752e+16,1.2680011349071462e+17,704.9689887166023,64.0,False,False,False,False,False,False,False,False,True
setting_2_medqa_medmcqa_reference_coverage_gamma_v1,complete,43,SAFE,SAFE-(B_K),greedy_marginal,low_rank,sgd,none,adamw,B_K,"bbq,mmlu_non_medical",reference,none,0.5,0.01,0.0,0.0002,0.0,,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed43,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_01/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_K_gamma0.01_epsm0.5/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed43_pct25.6_seed43/summary.json,0.41015625,0.37109375,0.0390625,0.5,0.55078125,-0.05078125,0.46062992125984253,0.5590551181102362,-0.09842519685039369,11.605407196705736,0.16805152056886738,0.2548059308998715,-0.08675441033100414,2.062387202439893,0.56640625,0.52734375,0.0390625,13.650043422977129,0.5376884422110553,0.5125628140703518,0.025125628140703515,-0.04870570239379928,-0.029681348425196846,9.105945940707587,13.650043422977129,5.688068290551503,0.018029447478167815,0.04166666666666674,0.0021583358764648442,6.468232662640082e-06,277.7010803222656,6.468232662640082e-06,0.02784647692185636,0.0007754262769594789,-0.00038941574801016645,-1.1731599027768233e-06,61.20432826114047,1.5036735525510827,0.02784647692185636,0.0003958839806728065,3.502366780594457e-06,0.0011546547757461667,3.1834358574718675,178.51163307951904,182899.59563507757,10465716.825220665,0.931372549019608,0.28867513459481287,0.15389675281277312,1.1295337162683187e+17,3201526828105728.0,0.0,4793409119838208.0,3832507489320960.0,1888146002460672.0,1.3715589439725568e+16,1.2666896106655744e+17,649.2508641593158,64.0,False,False,False,False,False,False,False,False,True
setting_2_medqa_medmcqa_reference_coverage_gamma_v1,complete,44,SAFE,SAFE-(B_K),greedy_marginal,low_rank,sgd,none,adamw,B_K,"bbq,mmlu_non_medical",reference,none,0.5,0.01,0.0,0.0002,0.0,,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed44,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_02/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_K_gamma0.01_epsm0.5/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.01_epsm0.5_caln64_calseed44_pct25.6_seed44/summary.json,0.44921875,0.43359375,0.015625,0.46484375,0.55078125,-0.0859375,0.4448818897637795,0.5787401574803149,-0.13385826771653542,12.547727574826538,0.12642589264506884,0.2539129749412385,-0.12748708229616965,2.340110669287163,0.56640625,0.546875,0.01953125,14.368232433994612,0.5,0.4975124378109453,0.002487562189054715,-0.08060470000423502,-0.05716350885826771,9.752023559369437,14.368232433994612,5.60968843790201,0.12627870903606195,-0.1428571428571428,0.0021919071197509764,5.716016657280233e-06,237.94642639160156,5.716016657280233e-06,0.027361828711346774,0.0007486696704290807,-0.0003686765023492254,-1.1052038005284709e-06,65.49883496545928,1.4600744023991274,0.027361828711346774,0.0003743925190065056,3.5074322113359813e-06,0.0011544631561264396,3.6394842377442043,201.96987261330875,181290.26358874032,10371902.152267266,0.9779411764705884,0.9746794344808964,0.6668859288553503,1.1295337177070501e+17,3224637143285760.0,0.0,4549157473370112.0,3832507489320960.0,1872988517564416.0,4.594100479411814e+16,1.5889437656482317e+17,692.0859771240503,64.0,False,False,False,False,False,False,False,False,True
setting_2_medqa_medmcqa_reference_coverage_gamma_v1,complete,42,SAFE,SAFE-(B_K),greedy_marginal,low_rank,sgd,none,adamw,B_K,"bbq,mmlu_non_medical",reference,none,0.5,0.1,0.0,0.0002,0.0,,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.1_epsm0.5_caln64_calseed42,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_K_gamma0.1_epsm0.5/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.1_epsm0.5_caln64_calseed42_pct25.6_seed42/summary.json,0.4453125,0.4140625,0.03125,0.49609375,0.5,-0.00390625,0.484251968503937,0.5826771653543307,-0.09842519685039369,11.569885446643578,0.13267776695762695,0.24156189185351593,-0.10888412489588897,2.2871006532037765,0.578125,0.53515625,0.04296875,13.861498611668745,0.5494791666666666,0.5234375,0.02604166666666663,-0.05478019058209422,-0.027728223425196846,9.2394949038387,13.861498611668745,5.421747955621457,0.1723344705171147,-0.0,0.0021418948173522953,6.561483018684653e-05,286.0458984375,6.561483018684653e-05,0.03077991076342021,0.0009474029066041112,-0.0005211471464053962,-1.4150945218442523e-06,8.942531336487388,1.6169062431804757,0.03077991076342021,0.0005867619765922427,3.7089512261445634e-06,0.0012196620227769017,0.32819898810944387,18.58820664937728,189303.22426634163,11061571.9777489,0.8897058823529413,-0.22360679774997896,0.22360679774997896,1.1295337162683187e+17,3300369147346944.0,0.0,4994557534576640.0,3832507489320960.0,1874263187226624.0,1.4001697358471168e+16,1.2695506898530304e+17,682.6448745187372,64.0,False,False,False,False,True,False,False,False,True
setting_2_medqa_medmcqa_reference_coverage_gamma_v1,complete,43,SAFE,SAFE-(B_K),greedy_marginal,low_rank,sgd,none,adamw,B_K,"bbq,mmlu_non_medical",reference,none,0.5,0.1,0.0,0.0002,0.0,,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.1_epsm0.5_caln64_calseed43,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_01/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_K_gamma0.1_epsm0.5/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.1_epsm0.5_caln64_calseed43_pct25.6_seed43/summary.json,0.41796875,0.37109375,0.046875,0.5,0.55078125,-0.05078125,0.4448818897637795,0.5590551181102362,-0.11417322834645671,12.10460071113166,0.15785728216015238,0.2548059308998715,-0.09694864873971915,2.288016397675874,0.5625,0.52734375,0.03515625,14.479276202619076,0.5251256281407035,0.5125628140703518,0.012562814070351758,-0.058655209028725286,-0.039508489173228356,9.623964437142204,14.479276202619076,6.016416072845459,0.10390453825521934,0.04166666666666674,0.0021303730964660644,6.023337930917549e-05,265.43359375,6.023337930917549e-05,0.03078258843404528,0.0009475677506998181,-0.0005140048697915693,-1.3290746160529992e-06,9.53356200731869,1.5856902862614402,0.03078258843404528,0.0005742382491007447,3.5983193811262026e-06,0.0011781507637351751,0.34401709989430185,19.55976532028487,187644.79828188365,11334017.467467051,0.9926470588235295,0.6324555320336759,0.4472135954999579,1.1295337162683187e+17,3410766624178176.0,0.0,4793409119838208.0,3832507489320960.0,1888146002460672.0,1.3924829235798016e+16,1.2687820086262989e+17,630.2614730857313,64.0,False,False,False,False,True,False,False,False,True
setting_2_medqa_medmcqa_reference_coverage_gamma_v1,complete,44,SAFE,SAFE-(B_K),greedy_marginal,low_rank,sgd,none,adamw,B_K,"bbq,mmlu_non_medical",reference,none,0.5,0.1,0.0,0.0002,0.0,,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.1_epsm0.5_caln64_calseed44,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_02/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_K_gamma0.1_epsm0.5/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma0.1_epsm0.5_caln64_calseed44_pct25.6_seed44/summary.json,0.4765625,0.43359375,0.04296875,0.50390625,0.55078125,-0.046875,0.4645669291338583,0.5787401574803149,-0.11417322834645666,11.88841610255204,0.14335470516108856,0.2539129749412385,-0.11055826978014993,2.0924930243346997,0.58203125,0.546875,0.03515625,13.518704379598299,0.5,0.4975124378109453,0.002487562189054715,-0.06319174937553552,-0.03950848917322833,9.166537835495012,13.518704379598299,5.231067208143381,0.008096890854243755,-0.1428571428571428,0.0021919071197509764,5.716016657280233e-05,237.94642639160156,5.716016657280233e-05,0.03186454964526652,0.0010153495240956545,-0.0005042857266813288,-1.2961456193291093e-06,9.82233492956443,1.5395596911175524,0.03186454964526652,0.0005614458932541311,3.6983740301366197e-06,0.001119454624131322,0.35592182228293223,19.584523475898603,177628.66071969442,9892779.968438663,0.9240196078431374,0.35909242322980395,0.6324555320336759,1.1295337177070501e+17,3467627975196672.0,0.0,4549157473370112.0,3832507489320960.0,1872988517564416.0,4.618399562602906e+16,1.5913736739673408e+17,669.9552536588162,64.0,False,False,False,False,True,False,False,False,True
setting_2_medqa_medmcqa_reference_coverage_gamma_v1,complete,42,SAFE,SAFE-(B_K),greedy_marginal,low_rank,sgd,none,adamw,B_K,"bbq,mmlu_non_medical",reference,none,0.5,1.0,0.0,0.0002,0.0,,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm0.5_caln64_calseed42,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_00/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_K_gamma1_epsm0.5/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm0.5_caln64_calseed42_pct25.6_seed42/summary.json,0.46484375,0.4140625,0.05078125,0.53125,0.5,0.03125,0.5196850393700787,0.5826771653543307,-0.06299212598425197,11.731749877529195,0.14951490639931536,0.24156189185351593,-0.09204698545420056,2.2743261228651237,0.59765625,0.53515625,0.0625,13.608310749133429,0.5520833333333334,0.5234375,0.02864583333333337,-0.030846370479484176,-0.0002460629921259838,9.204795583175915,13.608310749133429,5.438883959078321,0.20284260935941917,-0.050000000000000044,0.0021584694862365724,0.0006726727522415848,288.7633056640625,0.0006726727522415848,1392.352505653651,1938645.5,-0.00046989590120783136,-2.4920126389804452e-06,1.6985482706751425,2.0697650603367657,1392.352505653651,0.0011425686534494162,4.8215079004876316e-06,0.0011839134385809302,0.030511591031415593,1.760013966130945,179406.62281778848,10617976.387098862,0.9338235294117648,0.22360679774997896,0.15389675281277312,1.1295337162683187e+17,3640955339046912.0,0.0,4994557534576640.0,3832507489320960.0,1874263187226624.0,1.4342283550171136e+16,1.27295655177003e+17,690.646022984758,64.0,False,False,False,False,True,False,False,False,True
setting_2_medqa_medmcqa_reference_coverage_gamma_v1,complete,43,SAFE,SAFE-(B_K),greedy_marginal,low_rank,sgd,none,adamw,B_K,"bbq,mmlu_non_medical",reference,none,0.5,1.0,0.0,0.0002,0.0,,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm0.5_caln64_calseed43,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_01/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_K_gamma1_epsm0.5/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm0.5_caln64_calseed43_pct25.6_seed43/summary.json,0.4296875,0.37109375,0.05859375,0.5546875,0.55078125,0.00390625,0.5118110236220472,0.5590551181102362,-0.047244094488189003,11.843206197883827,0.15893091181020896,0.2548059308998715,-0.09587501908966256,2.1538829194021747,0.6015625,0.52734375,0.07421875,14.3369563271602,0.5201005025125628,0.5125628140703518,0.007537688442211032,-0.022966787859283855,0.013487327755905498,9.4446818148154,14.3369563271602,5.860500946640968,0.02057120492188602,0.08333333333333337,0.0021583358764648442,0.0006468232662640082,277.7010803222656,0.0006468232662640082,1390.9347576360294,1934699.5,-0.00046382430594046247,-2.3871461547457137e-06,1.7170789902114825,2.02487510984098,1390.9347576360294,0.0011106475722044706,4.716353032563347e-06,0.0011583507293835282,0.03235888247988088,1.7908303392889,185729.8226827358,10411202.94453269,0.9926470588235295,0.7905694150420948,0.7826237921249264,1.1295337162683187e+17,3667557140692992.0,0.0,4793409119838208.0,3832507489320960.0,1888146002460672.0,1.4181619752312832e+16,1.271349913791447e+17,632.8981098011136,64.0,False,False,False,False,True,False,False,False,True
setting_2_medqa_medmcqa_reference_coverage_gamma_v1,complete,44,SAFE,SAFE-(B_K),greedy_marginal,low_rank,sgd,none,adamw,B_K,"bbq,mmlu_non_medical",reference,none,0.5,1.0,0.0,0.0002,0.0,,safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm0.5_caln64_calseed44,/workspace/safe-drift/outputs/setting_2_medqa_medmcqa_reference_coverage_gamma_v1/repeat_02/olmo7b_instruct/KR64_KT16/pct25.6/safe_reference_precondsgd_refB_K_gamma1_epsm0.5/training_runs/safe_low_rank_sgd_reference_greedy_marginal_eta0.0002_metricFplusAlpha_gamma1_epsm0.5_caln64_calseed44_pct25.6_seed44/summary.json,0.4765625,0.43359375,0.04296875,0.515625,0.55078125,-0.03515625,0.4645669291338583,0.5787401574803149,-0.11417322834645666,12.081774105862996,0.12619431037880655,0.2539129749412385,-0.12771866456243194,2.24823800366165,0.58984375,0.546875,0.04296875,13.48156063258648,0.5,0.4975124378109453,0.002487562189054715,-0.06630771430296287,-0.03560223917322833,9.270524247370375,13.48156063258648,5.364163499612075,0.026278709036061942,-0.09523809523809523,0.0021919071197509764,0.0005716016657280233,237.94642639160156,0.0005716016657280233,1409.9711876488825,1988018.75,-0.0004329447493327353,-2.2624212122020987e-06,1.7574208212838007,1.9418010385788356,1409.9711876488825,0.0010045464150607586,4.664649623009609e-06,0.001161830616183579,0.03508772600199403,2.0325878769156622,174179.7606956562,10419504.317019189,0.9093137254901962,0.09999999999999998,0.7826237921249264,1.1295337177070501e+17,3679029167652864.0,0.0,4549157473370112.0,3832507489320960.0,1872988517564416.0,4.639539681848525e+16,1.5934876858919027e+17,684.733931530267,64.0,False,False,False,False,True,False,False,False,True
